ekatte,region,municipality,settlement,permanent_03_2020,current_03_2020
81308,ПЛОВДИВ,БРЕЗОВО,С. ЧЕХЛАРЕ,57,81
81975,ПЛОВДИВ,БРЕЗОВО,С. ЧОБА,775,820
03085,ПЛОВДИВ,КАЛОЯНОВО,С. БЕГОВО,736,675
14996,ПЛОВДИВ,КАЛОЯНОВО,С. ГЛАВАТАР,189,183
16328,ПЛОВДИВ,КАЛОЯНОВО,С. ГОРНА МАХАЛА,153,262
22191,ПЛОВДИВ,КАЛОЯНОВО,С. ДОЛНА МАХАЛА,415,371
24000,ПЛОВДИВ,КАЛОЯНОВО,С. ДУВАНЛИИ,527,559
24582,ПЛОВДИВ,КАЛОЯНОВО,С. ДЪЛГО ПОЛЕ,1958,1924
29475,ПЛОВДИВ,КАЛОЯНОВО,С. ЖИТНИЦА,1554,1473
32038,ПЛОВДИВ,КАЛОЯНОВО,С. ИВАН ВАЗОВО,264,268
35523,ПЛОВДИВ,КАЛОЯНОВО,С. КАЛОЯНОВО,2595,2565
54465,ПЛОВДИВ,КАЛОЯНОВО,С. ОТЕЦ ПАИСИЕВО,98,184
55926,ПЛОВДИВ,КАЛОЯНОВО,С. ПЕСНОПОЙ,437,435
63553,ПЛОВДИВ,КАЛОЯНОВО,С. РЪЖЕВО,182,252
63567,ПЛОВДИВ,КАЛОЯНОВО,С. РЪЖЕВО КОНАРЕ,1284,1321
70353,ПЛОВДИВ,КАЛОЯНОВО,С. СУХОЗЕМ,107,174
81133,ПЛОВДИВ,КАЛОЯНОВО,С. ЧЕРНОЗЕМЕН,341,375
02720,ПЛОВДИВ,КАРЛОВО,ГР. БАНЯ,3627,3202
35496,ПЛОВДИВ,КАРЛОВО,ГР. КАЛОФЕР,2990,2756
36498,ПЛОВДИВ,КАРЛОВО,ГР. КАРЛОВО,25972,22651
37277,ПЛОВДИВ,КАРЛОВО,ГР. КЛИСУРА,1130,968
03109,ПЛОВДИВ,КАРЛОВО,С. БЕГУНЦИ,490,479
04563,ПЛОВДИВ,КАРЛОВО,С. БОГДАН,907,838
10207,ПЛОВДИВ,КАРЛОВО,С. ВАСИЛ ЛЕВСКИ,1424,1400
10291,ПЛОВДИВ,КАРЛОВО,С. ВЕДРАРЕ,1163,1116
12005,ПЛОВДИВ,КАРЛОВО,С. ВОЙНЯГОВО,1069,1048
16513,ПЛОВДИВ,КАРЛОВО,С. ГОРНИ ДОМЛЯН,473,440
22931,ПЛОВДИВ,КАРЛОВО,С. ДОМЛЯН,331,356
24241,ПЛОВДИВ,КАРЛОВО,С. ДЪБЕНЕ,1498,1489
32226,ПЛОВДИВ,КАРЛОВО,С. ИГАНОВО,499,499
36186,ПЛОВДИВ,КАРЛОВО,С. КАРАВЕЛОВО,1246,1209
37229,ПЛОВДИВ,КАРЛОВО,С. КЛИМЕНТ,1169,1145
40703,ПЛОВДИВ,КАРЛОВО,С. КУРТОВО,178,221
40939,ПЛОВДИВ,КАРЛОВО,С. КЪРНАРЕ,955,949
47250,ПЛОВДИВ,КАРЛОВО,С. МАРИНО ПОЛЕ,21,25
49117,ПЛОВДИВ,КАРЛОВО,С. МОСКОВЕЦ,216,215
49240,ПЛОВДИВ,КАРЛОВО,С. МРАЧЕНИК,67,78
55676,ПЛОВДИВ,КАРЛОВО,С. ПЕВЦИТЕ,538,576
58616,ПЛОВДИВ,КАРЛОВО,С. ПРОЛОМ,331,406
62949,ПЛОВДИВ,КАРЛОВО,С. РОЗИНО,4949,4442
67235,ПЛОВДИВ,КАРЛОВО,С. СЛАТИНА,917,846
67903,ПЛОВДИВ,КАРЛОВО,С. СОКОЛИЦА,617,631
69420,ПЛОВДИВ,КАРЛОВО,С. СТОЛЕТОВО,750,712
77462,ПЛОВДИВ,КАРЛОВО,С. ХРИСТО ДАНОВО,1802,1719
44478,ПЛОВДИВ,ЛЪКИ,ГР. ЛЪКИ,2057,2031
02453,ПЛОВДИВ,ЛЪКИ,С. БАЛКАН МАХАЛА,0,19
03530,ПЛОВДИВ,ЛЪКИ,С. БЕЛИЦА,209,181
05623,ПЛОВДИВ,ЛЪКИ,С. БОРОВО,53,77
20883,ПЛОВДИВ,ЛЪКИ,С. ДЖУРКОВО,76,90
23950,ПЛОВДИВ,ЛЪКИ,С. ДРЯНОВО,178,155
31423,ПЛОВДИВ,ЛЪКИ,С. ЗДРАВЕЦ,36,40
44447,ПЛОВДИВ,ЛЪКИ,С. ЛЪКАВИЦА,19,17
46989,ПЛОВДИВ,ЛЪКИ,С. МАНАСТИР,56,72
86012,ПЛОВДИВ,ЛЪКИ,С. ЮГОВО,38,35
03839,ПЛОВДИВ,МАРИЦА,С. БЕНКОВСКИ,1280,1328
11845,ПЛОВДИВ,МАРИЦА,С. ВОЙВОДИНОВО,2088,1936
12019,ПЛОВДИВ,МАРИЦА,С. ВОЙСИЛ,1003,1022
17806,ПЛОВДИВ,МАРИЦА,С. ГРАФ ИГНАТИЕВО,1714,1767
21169,ПЛОВДИВ,МАРИЦА,С. ДИНК,906,897
29235,ПЛОВДИВ,МАРИЦА,С. ЖЕЛЯЗНО,362,418
35300,ПЛОВДИВ,МАРИЦА,С. КАЛЕКОВЕЦ,2736,2586
38950,ПЛОВДИВ,МАРИЦА,С. КОСТИЕВО,1790,1724
39918,ПЛОВДИВ,МАРИЦА,С. КРИСЛОВО,593,651
47086,ПЛОВДИВ,МАРИЦА,С. МАНОЛЕ,2886,2814
47113,ПЛОВДИВ,МАРИЦА,С. МАНОЛСКО КОНАРЕ,630,761
61412,ПЛОВДИВ,МАРИЦА,С. РАДИНОВО,678,696
62858,ПЛОВДИВ,МАРИЦА,С. РОГОШ,3101,3034
66915,ПЛОВДИВ,МАРИЦА,С. СКУТАРЕ,2448,2476
69874,ПЛОВДИВ,МАРИЦА,С. СТРОЕВО,1629,1535
73122,ПЛОВДИВ,МАРИЦА,С. ТРИЛИСТНИК,836,787
73242,ПЛОВДИВ,МАРИЦА,С. ТРУД,4002,3980
78080,ПЛОВДИВ,МАРИЦА,С. ЦАРАЦОВО,2209,2022
87669,ПЛОВДИВ,МАРИЦА,С. ЯСНО ПОЛЕ,631,558
56784,ПЛОВДИВ,ПЛОВДИВ,ГР. ПЛОВДИВ,384169,372388
59080,ПЛОВДИВ,ПЪРВОМАЙ,ГР. ПЪРВОМАЙ,15548,13489
06745,ПЛОВДИВ,ПЪРВОМАЙ,С. БРЯГОВО,381,560
56335,ПЛОВДИВ,ПЪРВОМАЙ,С. БУКОВО,485,438
07675,ПЛОВДИВ,ПЪРВОМАЙ,С. БЯЛА РЕКА,721,692
11123,ПЛОВДИВ,ПЪРВОМАЙ,С. ВИНИЦА,1271,1011
11627,ПЛОВДИВ,ПЪРВОМАЙ,С. ВОДЕН,767,639
17484,ПЛОВДИВ,ПЪРВОМАЙ,С. ГРАДИНА,2199,2145
21440,ПЛОВДИВ,ПЪРВОМАЙ,С. ДОБРИ ДОЛ,44,92
23385,ПЛОВДИВ,ПЪРВОМАЙ,С. ДРАГОЙНОВО,246,386
24493,ПЛОВДИВ,ПЪРВОМАЙ,С. ДЪЛБОК ИЗВОР,1206,1236
27139,ПЛОВДИВ,ПЪРВОМАЙ,С. ЕЗЕРОВО,650,669
32826,ПЛОВДИВ,ПЪРВОМАЙ,С. ИСКРА,1309,1291
36230,ПЛОВДИВ,ПЪРВОМАЙ,С. КАРАДЖАЛОВО,1083,1121
40155,ПЛОВДИВ,ПЪРВОМАЙ,С. КРУШЕВО,842,829
57806,ПЛОВДИВ,ПЪРВОМАЙ,С. ПОРОЙНА,135,169
58089,ПЛОВДИВ,ПЪРВОМАЙ,С. ПРАВОСЛАВЕН,480,610
72093,ПЛОВДИВ,ПЪРВОМАЙ,С. ТАТАРЕВО,463,608
62075,ПЛОВДИВ,РАКОВСКИ,ГР. РАКОВСКИ,16733,15650
03620,ПЛОВДИВ,РАКОВСКИ,С. БЕЛОЗЕМ,3920,3801
05270,ПЛОВДИВ,РАКОВСКИ,С. БОЛЯРИНО,328,376
48948,ПЛОВДИВ,РАКОВСКИ,С. МОМИНО СЕЛО,670,768
70010,ПЛОВДИВ,РАКОВСКИ,С. СТРЯМА,3636,3180
80162,ПЛОВДИВ,РАКОВСКИ,С. ЧАЛЪКОВИ,1994,1970
83380,ПЛОВДИВ,РАКОВСКИ,С. ШИШМАНЦИ,904,957
03304,ПЛОВДИВ,РОДОПИ,С. БЕЛАЩИЦА,1932,1916
05150,ПЛОВДИВ,РОДОПИ,С. БОЙКОВО,82,122
06077,ПЛОВДИВ,РОДОПИ,С. БРАНИПОЛЕ,3245,2646
06447,ПЛОВДИВ,РОДОПИ,С. БРЕСТНИК,1828,1685
06505,ПЛОВДИВ,РОДОПИ,С. БРЕСТОВИЦА,3363,3229
20523,ПЛОВДИВ,РОДОПИ,С. ДЕДОВО,53,43
31036,ПЛОВДИВ,РОДОПИ,С. ЗЛАТИТРАП,1302,1266
32408,ПЛОВДИВ,РОДОПИ,С. ИЗВОР,56,88
35095,ПЛОВДИВ,РОДОПИ,С. КАДИЕВО,1051,1051
40004,ПЛОВДИВ,РОДОПИ,С. КРУМОВО,2971,2681
43671,ПЛОВДИВ,РОДОПИ,С. ЛИЛКОВО,21,35
47295,ПЛОВДИВ,РОДОПИ,С. МАРКОВО,2617,2558
53833,ПЛОВДИВ,РОДОПИ,С. ОРИЗАРИ,361,391
59032,ПЛОВДИВ,РОДОПИ,С. ПЪРВЕНЕЦ,3673,3419
66651,ПЛОВДИВ,РОДОПИ,С. СИТОВО,24,40
66809,ПЛОВДИВ,РОДОПИ,С. СКОБЕЛЕВО,50,60
75188,ПЛОВДИВ,РОДОПИ,С. УСТИНА,2871,2375
77373,ПЛОВДИВ,РОДОПИ,С. ХРАБРИНО,635,616
78029,ПЛОВДИВ,РОДОПИ,С. ЦАЛАПИЦА,3785,3585
81774,ПЛОВДИВ,РОДОПИ,С. ЧУРЕН,2,10
87240,ПЛОВДИВ,РОДОПИ,С. ЯГОДОВО,3395,2875
65139,ПЛОВДИВ,САДОВО,ГР. САДОВО,2631,2440
00847,ПЛОВДИВ,САДОВО,С. АХМАТОВО,233,245
04594,ПЛОВДИВ,САДОВО,С. БОГДАНИЦА,610,649
05339,ПЛОВДИВ,САДОВО,С. БОЛЯРЦИ,2749,2731
36244,ПЛОВДИВ,САДОВО,С. КАРАДЖОВО,1065,1111
36676,ПЛОВДИВ,САДОВО,С. КАТУНИЦА,2285,2293
39102,ПЛОВДИВ,САДОВО,С. КОЧЕВО,500,542
48152,ПЛОВДИВ,САДОВО,С. МИЛЕВО,804,831
48965,ПЛОВДИВ,САДОВО,С. МОМИНСКО,490,445
57621,ПЛОВДИВ,САДОВО,С. ПОПОВИЦА,1285,1175
66127,ПЛОВДИВ,САДОВО,С. СЕЛЦИ,480,492
81342,ПЛОВДИВ,САДОВО,С. ЧЕШНЕГИРОВО,1800,1695
70528,ПЛОВДИВ,СЪЕДИНЕНИЕ,ГР. СЪЕДИНЕНИЕ,5875,5690
15970,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ГОЛЯМ ЧАРДАК,621,752
23426,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ДРАГОМИР,280,298
44481,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ЛЮБЕН,219,273
46944,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. МАЛЪК ЧАРДАК,373,398
51069,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. НАЙДЕН ГЕРОВО,473,545
51305,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. НЕДЕЛЕВО,397,443
58058,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ПРАВИЩЕ,331,353
78171,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ЦАРИМИР,838,904
78392,ПЛОВДИВ,СЪЕДИНЕНИЕ,С. ЦЕРЕТЕЛЕВО,233,306
77270,ПЛОВДИВ,ХИСАРЯ,ГР. ХИСАРЯ,7786,6728
03589,ПЛОВДИВ,ХИСАРЯ,С. БЕЛОВИЦА,255,253
39579,ПЛОВДИВ,ХИСАРЯ,С. КРАСНОВО,664,726
40333,ПЛОВДИВ,ХИСАРЯ,С. КРЪСТЕВИЧ,320,381
46752,ПЛОВДИВ,ХИСАРЯ,С. МАЛО КРУШЕВО,106,119
48564,ПЛОВДИВ,ХИСАРЯ,С. МИХИЛЦИ,143,145
49624,ПЛОВДИВ,ХИСАРЯ,С. МЪТЕНИЦА,72,101
52088,ПЛОВДИВ,ХИСАРЯ,С. НОВО ЖЕЛЕЗАРЕ,187,215
55378,ПЛОВДИВ,ХИСАРЯ,С. ПАНИЧЕРИ,777,812
68967,ПЛОВДИВ,ХИСАРЯ,С. СТАРО ЖЕЛЕЗАРЕ,383,432
69016,ПЛОВДИВ,ХИСАРЯ,С. СТАРОСЕЛ,943,954
81030,ПЛОВДИВ,ХИСАРЯ,С. ЧЕРНИЧЕВО,319,392
39921,ПЛОВДИВ,КРИЧИМ,ГР. КРИЧИМ,9186,8263
55909,ПЛОВДИВ,ПЕРУЩИЦА,ГР. ПЕРУЩИЦА,5170,4969
51980,ПЛОВДИВ,СТАМБОЛИЙСКИ,ГР. СТАМБОЛИЙСКИ,12389,11447
34028,ПЛОВДИВ,СТАМБОЛИЙСКИ,С. ЙОАКИМ ГРУЕВО,3315,2976
40717,ПЛОВДИВ,СТАМБОЛИЙСКИ,С. КУРТОВО КОНАРЕ,2633,2524
52221,ПЛОВДИВ,СТАМБОЛИЙСКИ,С. НОВО СЕЛО,2782,2543
73081,ПЛОВДИВ,СТАМБОЛИЙСКИ,С. ТРИВОДИЦИ,1477,1461
40467,ПЛОВДИВ,КУКЛЕН,ГР. КУКЛЕН,7332,6086
18277,ПЛОВДИВ,КУКЛЕН,С. ГЪЛЪБОВО,126,194
21324,ПЛОВДИВ,КУКЛЕН,С. ДОБРАЛЪК,59,75
63238,ПЛОВДИВ,КУКЛЕН,С. РУЕН,131,292
78207,ПЛОВДИВ,КУКЛЕН,С. ЦАР КАЛОЯН,45,80
87179,ПЛОВДИВ,КУКЛЕН,С. ЯВРОВО,22,38
68080,ПЛОВДИВ,СОПОТ,ГР. СОПОТ,9738,8938
00480,ПЛОВДИВ,СОПОТ,С. АНЕВО,1165,1048
30065,РАЗГРАД,ЗАВЕТ,ГР. ЗАВЕТ,3932,3059
06481,РАЗГРАД,ЗАВЕТ,С. БРЕСТОВЕНЕ,3540,2654
10714,РАЗГРАД,ЗАВЕТ,С. ВЕСЕЛЕЦ,1497,950
32192,РАЗГРАД,ЗАВЕТ,С. ИВАН ШИШМАНОВО,520,349
54417,РАЗГРАД,ЗАВЕТ,С. ОСТРОВО,2979,1933
58147,РАЗГРАД,ЗАВЕТ,С. ПРЕЛЕЗ,1167,715
70384,РАЗГРАД,ЗАВЕТ,С. СУШЕВО,675,570
32874,РАЗГРАД,ИСПЕРИХ,ГР. ИСПЕРИХ,11834,8819
03472,РАЗГРАД,ИСПЕРИХ,С. БЕЛИНЦИ,921,449
07452,РАЗГРАД,ИСПЕРИХ,С. БЪРДОКВА,463,351
10015,РАЗГРАД,ИСПЕРИХ,С. ВАЗОВО,1468,953
15953,РАЗГРАД,ИСПЕРИХ,С. ГОЛЯМ ПОРОВЕЦ,897,605
20609,РАЗГРАД,ИСПЕРИХ,С. ДЕЛЧЕВО,718,449
24921,РАЗГРАД,ИСПЕРИХ,С. ДРАГОМЪЖ,467,355
24150,РАЗГРАД,ИСПЕРИХ,С. ДУХОВЕЦ,1340,527
34103,РАЗГРАД,ИСПЕРИХ,С. ЙОНКОВО,1342,631
37010,РАЗГРАД,ИСПЕРИХ,С. КИТАНЧЕВО,2330,1531
38296,РАЗГРАД,ИСПЕРИХ,С. КОНЕВО,60,81
40899,РАЗГРАД,ИСПЕРИХ,С. КЪПИНОВЦИ,446,232
24116,РАЗГРАД,ИСПЕРИХ,С. ЛУДОГОРЦИ,1362,810
44358,РАЗГРАД,ИСПЕРИХ,С. ЛЪВИНО,1781,984
50512,РАЗГРАД,ИСПЕРИХ,С. МАЛКО ЙОНКОВО,810,380
46913,РАЗГРАД,ИСПЕРИХ,С. МАЛЪК ПОРОВЕЦ,346,391
56232,РАЗГРАД,ИСПЕРИХ,С. ПЕЧЕНИЦА,490,258
56945,РАЗГРАД,ИСПЕРИХ,С. ПОДАЙВА,2558,1659
61875,РАЗГРАД,ИСПЕРИХ,С. РАЙНИНО,473,420
65650,РАЗГРАД,ИСПЕРИХ,С. СВЕЩАРИ,1175,623
68552,РАЗГРАД,ИСПЕРИХ,С. СРЕДОСЕЛЦИ,550,326
69047,РАЗГРАД,ИСПЕРИХ,С. СТАРО СЕЛИЩЕ,654,334
72578,РАЗГРАД,ИСПЕРИХ,С. ТОДОРОВО,1436,737
87285,РАЗГРАД,ИСПЕРИХ,С. ЯКИМ ГРУЕВО,389,314
40422,РАЗГРАД,КУБРАТ,ГР. КУБРАТ,10033,7157
03575,РАЗГРАД,КУБРАТ,С. БЕЛОВЕЦ,2171,1807
04131,РАЗГРАД,КУБРАТ,С. БИСЕРЦИ,1934,1149
05058,РАЗГРАД,КУБРАТ,С. БОЖУРОВО,448,367
16105,РАЗГРАД,КУБРАТ,С. ГОРИЧЕВО,433,363
30212,РАЗГРАД,КУБРАТ,С. ЗАДРУГА,598,421
30541,РАЗГРАД,КУБРАТ,С. ЗВЪНАРЦИ,725,480
35897,РАЗГРАД,КУБРАТ,С. КАМЕНОВО,289,286
47617,РАЗГРАД,КУБРАТ,С. МЕДОВЕНЕ,429,369
49518,РАЗГРАД,КУБРАТ,С. МЪДРЕВО,1100,791
61203,РАЗГРАД,КУБРАТ,С. РАВНО,819,555
65022,РАЗГРАД,КУБРАТ,С. САВИН,668,496
65886,РАЗГРАД,КУБРАТ,С. СЕВАР,2399,1669
66295,РАЗГРАД,КУБРАТ,С. СЕСЛАВ,947,789
72337,РАЗГРАД,КУБРАТ,С. ТЕРТЕР,124,237
72895,РАЗГРАД,КУБРАТ,С. ТОЧИЛАРИ,461,360
86091,РАЗГРАД,КУБРАТ,С. ЮПЕР,382,368
44166,РАЗГРАД,ЛОЗНИЦА,ГР. ЛОЗНИЦА,2808,2195
24092,РАЗГРАД,ЛОЗНИЦА,С. БЕЛИ ЛОМ,1276,635
10759,РАЗГРАД,ЛОЗНИЦА,С. ВЕСЕЛИНА,1876,932
17066,РАЗГРАД,ЛОЗНИЦА,С. ГОРОЦВЕТ,464,402
17498,РАЗГРАД,ЛОЗНИЦА,С. ГРАДИНА,535,345
35715,РАЗГРАД,ЛОЗНИЦА,С. КАМЕНАР,651,544
39949,РАЗГРАД,ЛОЗНИЦА,С. КРОЯЧ,251,129
44937,РАЗГРАД,ЛОЗНИЦА,С. ЛОВСКО,928,656
47038,РАЗГРАД,ЛОЗНИЦА,С. МАНАСТИРСКО,331,162
47041,РАЗГРАД,ЛОЗНИЦА,С. МАНАСТИРЦИ,257,256
65992,РАЗГРАД,ЛОЗНИЦА,С. СЕЙДОЛ,549,503
66593,РАЗГРАД,ЛОЗНИЦА,С. СИНЯ ВОДА,1245,853
70069,РАЗГРАД,ЛОЗНИЦА,С. СТУДЕНЕЦ,523,457
73002,РАЗГРАД,ЛОЗНИЦА,С. ТРАПИЩЕ,826,556
73262,РАЗГРАД,ЛОЗНИЦА,С. ТРЪБАЧ,196,152
81619,РАЗГРАД,ЛОЗНИЦА,С. ЧУДОМИР,539,350
61710,РАЗГРАД,РАЗГРАД,ГР. РАЗГРАД,41994,34301
02467,РАЗГРАД,РАЗГРАД,С. БАЛКАНСКИ,151,236
04296,РАЗГРАД,РАЗГРАД,С. БЛАГОЕВО,520,631
18589,РАЗГРАД,РАЗГРАД,С. ГЕЦОВО,1766,1786
23902,РАЗГРАД,РАЗГРАД,С. ДРЯНОВЕЦ,747,791
24829,РАЗГРАД,РАЗГРАД,С. ДЯНКОВО,4065,2835
37109,РАЗГРАД,РАЗГРАД,С. КИЧЕНИЦА,1097,811
43760,РАЗГРАД,РАЗГРАД,С. ЛИПНИК,694,525
49093,РАЗГРАД,РАЗГРАД,С. МОРТАГОНОВО,1768,1014
51353,РАЗГРАД,РАЗГРАД,С. НЕДОКЛАН,331,190
54105,РАЗГРАД,РАЗГРАД,С. ОСЕНЕЦ,775,842
54420,РАЗГРАД,РАЗГРАД,С. ОСТРОВЧЕ,50,92
56890,РАЗГРАД,РАЗГРАД,С. ПОБИТ КАМЪК,207,226
59416,РАЗГРАД,РАЗГРАД,С. ПОРОИЩЕ,302,341
58668,РАЗГРАД,РАЗГРАД,С. ПРОСТОРНО,123,145
61385,РАЗГРАД,РАЗГРАД,С. РАДИНГРАД,530,273
62089,РАЗГРАД,РАЗГРАД,С. РАКОВСКИ,3788,2372
70860,РАЗГРАД,РАЗГРАД,С. СТРАЖЕЦ,2777,1903
72850,РАЗГРАД,РАЗГРАД,С. ТОПЧИИ,523,572
75246,РАЗГРАД,РАЗГРАД,С. УШИНЦИ,199,221
80724,РАЗГРАД,РАЗГРАД,С. ЧЕРКОВНА,36,67
87624,РАЗГРАД,РАЗГРАД,С. ЯСЕНОВЕЦ,3510,2738
04666,РАЗГРАД,САМУИЛ,С. БОГДАНЦИ,716,502
04741,РАЗГРАД,САМУИЛ,С. БОГОМИЛЦИ,556,301
11449,РАЗГРАД,САМУИЛ,С. ВЛАДИМИРОВЦИ,1979,1140
15761,РАЗГРАД,САМУИЛ,С. ГОЛЯМ ИЗВОР,380,390
15669,РАЗГРАД,САМУИЛ,С. ГОЛЯМА ВОДА,446,287
29218,РАЗГРАД,САМУИЛ,С. ЖЕЛЯЗКОВЕЦ,1231,830
30630,РАЗГРАД,САМУИЛ,С. ЗДРАВЕЦ,582,370
36333,РАЗГРАД,САМУИЛ,С. КАРА МИХАЛ,53,56
39815,РАЗГРАД,САМУИЛ,С. КРИВИЦА,584,246
52341,РАЗГРАД,САМУИЛ,С. НОЖАРОВО,880,542
58877,РАЗГРАД,САМУИЛ,С. ПЧЕЛИНА,517,264
65276,РАЗГРАД,САМУИЛ,С. САМУИЛ,2719,1536
77517,РАЗГРАД,САМУИЛ,С. ХУМА,513,235
77579,РАЗГРАД,САМУИЛ,С. ХЪРСОВО,538,538
77308,РАЗГРАД,ЦАР КАЛОЯН,ГР. ЦАР КАЛОЯН,4474,3494
27156,РАЗГРАД,ЦАР КАЛОЯН,С. ЕЗЕРЧЕ,3178,1880
38830,РАЗГРАД,ЦАР КАЛОЯН,С. КОСТАНДЕНЕЦ,229,237
05611,РУСЕ,БОРОВО,ГР. БОРОВО,2304,2051
02854,РУСЕ,БОРОВО,С. БАТИН,587,505
06519,РУСЕ,БОРОВО,С. БРЕСТОВИЦА,201,214
12067,РУСЕ,БОРОВО,С. ВОЛОВО,130,139
16674,РУСЕ,БОРОВО,С. ГОРНО АБЛАНОВО,933,906
27173,РУСЕ,БОРОВО,С. ЕКЗАРХ ЙОСИФ,386,390
53117,РУСЕ,БОРОВО,С. ОБРЕТЕНИК,1460,1414
07603,РУСЕ,БЯЛА,ГР. БЯЛА,9270,8429
04162,РУСЕ,БЯЛА,С. БИСТРЕНЦИ,253,342
05743,РУСЕ,БЯЛА,С. БОСИЛКОВЦИ,563,527
05877,РУСЕ,БЯЛА,С. БОТРОВ,309,291
23916,РУСЕ,БЯЛА,С. ДРЯНОВЕЦ,695,693
38529,РУСЕ,БЯЛА,С. КОПРИВЕЦ,771,726
05133,РУСЕ,БЯЛА,С. ЛОМ ЧЕРКОВНА,384,432
55720,РУСЕ,БЯЛА,С. ПЕЙЧИНОВО,230,228
55988,РУСЕ,БЯЛА,С. ПЕТ КЛАДЕНЦИ,27,44
57368,РУСЕ,БЯЛА,С. ПОЛСКО КОСОВО,1609,1542
70130,РУСЕ,БЯЛА,С. СТЪРМЕН,220,237
10803,РУСЕ,ВЕТОВО,ГР. ВЕТОВО,5714,4609
15151,РУСЕ,ВЕТОВО,ГР. ГЛОДЖЕВО,4258,3396
66229,РУСЕ,ВЕТОВО,ГР. СЕНОВО,1440,1370
39832,РУСЕ,ВЕТОВО,С. КРИВНЯ,490,524
56441,РУСЕ,ВЕТОВО,С. ПИСАНЕЦ,290,285
67578,РУСЕ,ВЕТОВО,С. СМИРНЕНСКИ,3259,2634
20184,РУСЕ,ДВЕ МОГИЛИ,ГР. ДВЕ МОГИЛИ,4472,3937
02587,РУСЕ,ДВЕ МОГИЛИ,С. БАНИСКА,1268,1017
02868,РУСЕ,ДВЕ МОГИЛИ,С. БАТИШНИЦА,622,545
07212,РУСЕ,ДВЕ МОГИЛИ,С. БЪЗОВЕЦ,885,801
36364,РУСЕ,ДВЕ МОГИЛИ,С. КАРАН ВЪРБОВКА,314,328
36703,РУСЕ,ДВЕ МОГИЛИ,С. КАЦЕЛОВО,647,633
30380,РУСЕ,ДВЕ МОГИЛИ,С. МОГИЛИНО,168,161
54362,РУСЕ,ДВЕ МОГИЛИ,С. ОСТРИЦА,197,215
55837,РУСЕ,ДВЕ МОГИЛИ,С. ПЕПЕЛИНА,7,21
57488,РУСЕ,ДВЕ МОГИЛИ,С. ПОМЕН,442,326
81373,РУСЕ,ДВЕ МОГИЛИ,С. ЧИЛНОВ,433,440
83301,РУСЕ,ДВЕ МОГИЛИ,С. ШИРОКОВО,26,68
04981,РУСЕ,ИВАНОВО,С. БОЖИЧЕН,98,126
33180,РУСЕ,ИВАНОВО,С. ИВАНОВО,806,781
39205,РУСЕ,ИВАНОВО,С. КОШОВ,236,273
39520,РУСЕ,ИВАНОВО,С. КРАСЕН,585,563
47977,РУСЕ,ИВАНОВО,С. МЕЧКА,534,541
51768,РУСЕ,ИВАНОВО,С. НИСОВО,49,124
56397,РУСЕ,ИВАНОВО,С. ПИРГОВО,1229,1422
65509,РУСЕ,ИВАНОВО,С. СВАЛЕНИК,798,809
72028,РУСЕ,ИВАНОВО,С. ТАБАЧКА,59,94
73362,РУСЕ,ИВАНОВО,С. ТРЪСТЕНИК,1488,1126
78433,РУСЕ,ИВАНОВО,С. ЦЕРОВЕЦ,53,76
80443,РУСЕ,ИВАНОВО,С. ЧЕРВЕН,147,187
84049,РУСЕ,ИВАНОВО,С. ЩРЪКЛЕВО,2373,2507
47336,РУСЕ,РУСЕ,ГР. МАРТЕН,3680,3595
63427,РУСЕ,РУСЕ,ГР. РУСЕ,164036,151099
02796,РУСЕ,РУСЕ,С. БАСАРБОВО,1224,1442
07231,РУСЕ,РУСЕ,С. БЪЗЪН,1284,1209
22558,РУСЕ,РУСЕ,С. ДОЛНО АБЛАНОВО,147,216
51679,РУСЕ,РУСЕ,С. НИКОЛОВО,2672,2792
52235,РУСЕ,РУСЕ,С. НОВО СЕЛО,1179,1212
58637,РУСЕ,РУСЕ,С. ПРОСЕНА,553,598
65348,РУСЕ,РУСЕ,С. САНДРОВО,1178,1216
66158,РУСЕ,РУСЕ,С. СЕМЕРДЖИЕВО,1296,1116
72357,РУСЕ,РУСЕ,С. ТЕТОВО,2060,1955
77342,РУСЕ,РУСЕ,С. ХОТАНЦА,846,860
80460,РУСЕ,РУСЕ,С. ЧЕРВЕНА ВОДА,1242,1432
87700,РУСЕ,РУСЕ,С. ЯСТРЕБОВО,413,294
67444,РУСЕ,СЛИВО ПОЛЕ,ГР. СЛИВО ПОЛЕ,3919,3312
02083,РУСЕ,СЛИВО ПОЛЕ,С. БАБОВО,377,364
05517,РУСЕ,СЛИВО ПОЛЕ,С. БОРИСОВО,745,785
06673,РУСЕ,СЛИВО ПОЛЕ,С. БРЪШЛЕН,299,312
15829,РУСЕ,СЛИВО ПОЛЕ,С. ГОЛЯМО ВРАНОВО,2086,1610
39178,РУСЕ,СЛИВО ПОЛЕ,С. КОШАРНА,684,600
